instrumentid,loctimestamp,openprice,highprice,lowprice,lastprice,volume
EU0009658145D1,2009-03-12,1917.66,1966.41,1877.79,1962.64,
EU0009658145D1,2009-03-13,1974.64,2016.78,1961.58,1969.52,
EU0009658145D1,2009-03-16,1987.83,2034.87,1987.83,2033.72,
EU0009658145D1,2009-03-17,2022.96,2032.47,1984.03,2012.25,
EU0009658145D1,2009-03-18,2021.45,2052.47,1988.78,2019.19,
EU0009658145D1,2009-03-19,2025.71,2087.77,2024.49,2039.58,
EU0009658145D1,2009-03-20,2028.92,2055.01,2006.25,2050.96,
EU0009658145D1,2009-03-23,2061.5,2124.46,2061.5,2121.72,
EU0009658145D1,2009-03-24,2129.39,2158.75,2105.59,2127.37,
EU0009658145D1,2009-03-25,2119.23,2167.29,2106.89,2149.18,
EU0009658145D1,2009-03-26,2150.77,2159.54,2130.03,2156.97,
EU0009658145D1,2009-03-27,2156.42,2163.05,2103.99,2118.76,
EU0009658145D1,2009-03-30,2103.96,2103.96,2010.61,2010.61,
EU0009658145D1,2009-03-31,2019.15,2071.36,2019.15,2071.13,
EU0009658145D1,2009-04-01,2065.49,2103.39,2021.53,2097.57,
EU0009658145D1,2009-04-02,2111.64,2222.35,2111.64,2216.49,
EU0009658145D1,2009-04-03,2209.75,2239.61,2186.82,2198.75,
EU0009658145D1,2009-04-06,2211.37,2242.18,2158.11,2179.73,
EU0009658145D1,2009-04-07,2181.63,2193.58,2139.73,2165.56,
EU0009658145D1,2009-04-08,2148.68,2192.94,2122.5,2186.79,
EU0009658145D1,2009-04-09,2199.32,2256.93,2195.15,2247.89,
EU0009658145D1,2009-04-14,2253.22,2298.91,2243.95,2278.65,
EU0009658145D1,2009-04-15,2262.81,2276.6,2242.59,2262.96,
EU0009658145D1,2009-04-16,2269.19,2317.85,2255.15,2300.51,
EU0009658145D1,2009-04-17,2305.23,2341.15,2294.27,2341.15,
EU0009658145D1,2009-04-20,2337.43,2342.33,2240.84,2249.44,
EU0009658145D1,2009-04-21,2245.17,2271.09,2186.03,2243.63,
EU0009658145D1,2009-04-22,2242.34,2287.02,2218.32,2285.69,
EU0009658145D1,2009-04-23,2266.65,2297.87,2250.68,2259.54,
EU0009658145D1,2009-04-24,2262.64,2319.89,2261.76,2319.89,
EU0009658145D1,2009-04-27,2302.94,2322.59,2269.49,2317.36,
EU0009658145D1,2009-04-28,2299.32,2301.74,2250.52,2280.52,
EU0009658145D1,2009-04-29,2287.41,2343.64,2287.41,2334.59,
EU0009658145D1,2009-04-30,2342.64,2400.69,2342.64,2375.34,
EU0009658145D1,2009-05-04,2376.04,2422.36,2372.6,2419.53,
EU0009658145D1,2009-05-05,2421.27,2437.86,2399.09,2407.55,
EU0009658145D1,2009-05-06,2399.73,2460.77,2394.33,2437.27,
EU0009658145D1,2009-05-07,2444.59,2488.93,2399.93,2406.08,
EU0009658145D1,2009-05-08,2419.05,2483.44,2419.05,2462.39,
EU0009658145D1,2009-05-11,2462.41,2465.76,2413.23,2433.59,
EU0009658145D1,2009-05-12,2421.65,2453.33,2406.51,2424.34,
EU0009658145D1,2009-05-13,2427.2,2438.52,2353.29,2357.3,
EU0009658145D1,2009-05-14,2352.62,2361.31,2319.05,2353.53,
EU0009658145D1,2009-05-15,2364.53,2379.9,2336.99,2364.1,
EU0009658145D1,2009-05-18,2343.45,2422.74,2318.26,2422.74,
EU0009658145D1,2009-05-19,2433.18,2475.03,2433.18,2459.59,
EU0009658145D1,2009-05-20,2454.8,2499.64,2451.41,2487.17,
EU0009658145D1,2009-05-21,2466.75,2466.75,2414.57,2423.72,
EU0009658145D1,2009-05-22,2425.69,2457.51,2413.11,2433.52,
EU0009658145D1,2009-05-25,2438.52,2447.94,2391.8,2440.23,
EU0009658145D1,2009-05-26,2431.47,2472.89,2389.26,2468.45,
EU0009658145D1,2009-05-27,2472.96,2489.78,2461.27,2479.48,
EU0009658145D1,2009-05-28,2452.85,2475.64,2429.51,2453.15,
EU0009658145D1,2009-05-29,2473.45,2487.89,2447.51,2451.24,
EU0009658145D1,2009-06-01,2475.53,2542.18,2475.53,2537.35,
EU0009658145D1,2009-06-02,2518.95,2549.32,2512.89,2534.17,
EU0009658145D1,2009-06-03,2538.72,2540.79,2471.77,2483.39,
EU0009658145D1,2009-06-04,2486.28,2507.69,2477.06,2487.08,
EU0009658145D1,2009-06-05,2499.31,2544.22,2487.69,2503.17,
EU0009658145D1,2009-06-08,2497.26,2497.26,2452.8,2468.37,
EU0009658145D1,2009-06-09,2483.18,2499.47,2469.91,2479.38,
EU0009658145D1,2009-06-10,2502.72,2536.23,2494.4,2500.94,
EU0009658145D1,2009-06-11,2494.24,2528.59,2491.96,2522.33,
EU0009658145D1,2009-06-12,2517.63,2522.52,2497.5,2509.22,
EU0009658145D1,2009-06-15,2498.73,2498.73,2427.54,2431.4,
EU0009658145D1,2009-06-16,2435.45,2450.74,2421.56,2425.97,
EU0009658145D1,2009-06-17,2418.28,2420.48,2365.18,2383.71,
EU0009658145D1,2009-06-18,2389.23,2421.05,2369.77,2414.44,
EU0009658145D1,2009-06-19,2416.41,2447.94,2405.86,2434.77,
EU0009658145D1,2009-06-22,2433.54,2435,2359.28,2359.28,
EU0009658145D1,2009-06-23,2346.27,2374.16,2343.02,2353.48,
EU0009658145D1,2009-06-24,2363.18,2423.08,2347.91,2418.46,
EU0009658145D1,2009-06-25,2414.8,2419.31,2361.31,2402.32,
EU0009658145D1,2009-06-26,2411.19,2434.75,2379.02,2389.91,
EU0009658145D1,2009-06-29,2384.86,2444,2382.02,2437.72,
EU0009658145D1,2009-06-30,2445.67,2446.18,2390.55,2401.69,
EU0009658145D1,2009-07-01,2410.08,2459.89,2410.08,2449.73,
EU0009658145D1,2009-07-02,2441.94,2441.94,2369.65,2369.65,
EU0009658145D1,2009-07-03,2377.82,2384.06,2354.58,2376.48,
EU0009658145D1,2009-07-06,2359.51,2360.62,2324.56,2343.88,
EU0009658145D1,2009-07-07,2353.29,2370.12,2319.47,2320.9,
EU0009658145D1,2009-07-08,2314.09,2321.12,2284.03,2291.33,
EU0009658145D1,2009-07-09,2300.35,2335.89,2299.71,2313.87,
EU0009658145D1,2009-07-10,2303.54,2312.8,2277.5,2281.47,
EU0009658145D1,2009-07-13,2276.3,2345.22,2258.6,2345.22,
EU0009658145D1,2009-07-14,2350.55,2380.44,2344.67,2370.71,
EU0009658145D1,2009-07-15,2381.59,2451.02,2381.59,2451.02,
EU0009658145D1,2009-07-16,2449.39,2483.5,2437.62,2458.97,
EU0009658145D1,2009-07-17,2470.43,2485.59,2455.81,2469.2,
EU0009658145D1,2009-07-20,2482.8,2511.53,2482.8,2500.69,
EU0009658145D1,2009-07-21,2502.66,2548.16,2497.64,2519.99,
EU0009658145D1,2009-07-22,2522.15,2529.27,2496.54,2528.85,
EU0009658145D1,2009-07-23,2532.43,2591.01,2519.82,2585.79,
EU0009658145D1,2009-07-24,2579.29,2613.38,2568.18,2582.76,
EU0009658145D1,2009-07-27,2598.15,2624.56,2581.05,2601.41,
EU0009658145D1,2009-07-28,2604.83,2625.23,2569.97,2573.08,
EU0009658145D1,2009-07-29,2571.93,2618.65,2568.41,2600.31,
EU0009658145D1,2009-07-30,2615.61,2668.5,2602.92,2654.74,
EU0009658145D1,2009-07-31,2649.2,2660.73,2626.06,2638.13,
EU0009658145D1,2009-08-03,2637.51,2694.18,2631.67,2674.07,
EU0009658145D1,2009-08-04,2675.07,2675.07,2644.37,2670.96,
EU0009658145D1,2009-08-05,2669.23,2687.18,2632.15,2643.13,
EU0009658145D1,2009-08-06,2660.75,2683.95,2647.65,2662.01,
EU0009658145D1,2009-08-07,2655.33,2717.59,2636.37,2706.22,
EU0009658145D1,2009-08-10,2700.92,2700.92,2677.4,2693.61,
EU0009658145D1,2009-08-11,2696,2712.39,2643.58,2650.94,
EU0009658145D1,2009-08-12,2650.59,2690.13,2631.24,2688.21,
EU0009658145D1,2009-08-13,2691.92,2733.95,2687.47,2705.74,
EU0009658145D1,2009-08-14,2709.33,2724.24,2659.46,2669.41,
EU0009658145D1,2009-08-17,2659.73,2659.73,2588.08,2603.79,
EU0009658145D1,2009-08-18,2611.46,2630.6,2604.88,2630.6,
EU0009658145D1,2009-08-19,2616.15,2635.05,2587.25,2622.88,
EU0009658145D1,2009-08-20,2638.17,2670.87,2638.17,2663.67,
EU0009658145D1,2009-08-21,2657.39,2749.89,2652.99,2745.62,
EU0009658145D1,2009-08-24,2751.58,2784.53,2750.73,2778.34,
EU0009658145D1,2009-08-25,2758.42,2807.17,2753.89,2801.14,
EU0009658145D1,2009-08-26,2794.96,2812.13,2779.69,2788.9,
EU0009658145D1,2009-08-27,2786.68,2803.11,2763.61,2777.62,
EU0009658145D1,2009-08-28,2792.72,2831.44,2790.31,2803.65,
EU0009658145D1,2009-08-31,2789.4,2795.66,2768.19,2775.17,
EU0009658145D1,2009-09-01,2785.37,2796.01,2715.74,2715.74,
EU0009658145D1,2009-09-02,2715.1,2715.19,2674.66,2703.76,
EU0009658145D1,2009-09-03,2711.07,2727.88,2688.98,2699.22,
EU0009658145D1,2009-09-04,2708.34,2743.62,2708.34,2743.34,
EU0009658145D1,2009-09-07,2753.55,2788.64,2753.55,2783.84,
EU0009658145D1,2009-09-08,2788.79,2801.54,2774.21,2786.25,
EU0009658145D1,2009-09-09,2778.62,2820.58,2772.75,2820.58,
EU0009658145D1,2009-09-10,2827.76,2840.1,2794.88,2817.5,
EU0009658145D1,2009-09-11,2822.41,2846.52,2822.41,2831.37,
EU0009658145D1,2009-09-14,2815.07,2832,2785.73,2829.25,
EU0009658145D1,2009-09-15,2834.4,2851.92,2818.51,2843,
EU0009658145D1,2009-09-16,2850.06,2889.54,2850.06,2882.28,
EU0009658145D1,2009-09-17,2895.45,2903.99,2875.7,2895.45,
EU0009658145D1,2009-09-18,2885.37,2913.69,2879.65,2887.24,
EU0009658145D1,2009-09-21,2885.1,2885.1,2849.94,2872.51,
EU0009658145D1,2009-09-22,2881.56,2907.06,2875.88,2881.6,
EU0009658145D1,2009-09-23,2880.76,2901.29,2874.57,2887.24,
EU0009658145D1,2009-09-24,2880.21,2906.16,2832.65,2838.22,
EU0009658145D1,2009-09-25,2838.4,2847.61,2819.29,2831.95,
EU0009658145D1,2009-09-28,2828.16,2899.12,2807.1,2899.12,
EU0009658145D1,2009-09-29,2901,2915.71,2880.24,2892.44,
EU0009658145D1,2009-09-30,2898.35,2909.53,2846.96,2872.63,
EU0009658145D1,2009-10-01,2874.78,2892.97,2810.15,2810.46,
EU0009658145D1,2009-10-02,2798.93,2798.93,2743.79,2760.6,
EU0009658145D1,2009-10-05,2764.48,2791.59,2746.85,2790.78,
EU0009658145D1,2009-10-06,2798.6,2866.04,2798.6,2865.7,
EU0009658145D1,2009-10-07,2861.64,2877.22,2847.23,2852.17,
EU0009658145D1,2009-10-08,2873.55,2897.74,2867.9,2887.61,
EU0009658145D1,2009-10-09,2879.5,2903.04,2866.25,2882.18,
EU0009658145D1,2009-10-12,2888.41,2929.62,2888.41,2914.35,
EU0009658145D1,2009-10-13,2909.7,2913.65,2869.65,2879.06,
EU0009658145D1,2009-10-14,2900.68,2952.29,2900.68,2950.82,
EU0009658145D1,2009-10-15,2955.29,2960.13,2926.23,2939.09,
EU0009658145D1,2009-10-16,2941.9,2960.61,2885.4,2893.53,
EU0009658145D1,2009-10-19,2900.37,2948.27,2900.37,2947.41,
EU0009658145D1,2009-10-20,2950.54,2962.06,2922.14,2925.08,
EU0009658145D1,2009-10-21,2933.93,2949.42,2885.13,2936.83,
EU0009658145D1,2009-10-22,2918.13,2918.13,2878.83,2902.19,
EU0009658145D1,2009-10-23,2902.2,2944.78,2883.59,2886.08,
EU0009658145D1,2009-10-26,2892.79,2907.02,2826.95,2834.82,
EU0009658145D1,2009-10-27,2835.62,2854.72,2815.66,2835.17,
EU0009658145D1,2009-10-28,2829.77,2829.77,2776.94,2778.46,
EU0009658145D1,2009-10-29,2773.06,2827.42,2759.47,2824.78,
EU0009658145D1,2009-10-30,2830.85,2833.86,2737.24,2743.5,
EU0009658145D1,2009-11-02,2738.26,2783.01,2728.11,2762.95,
EU0009658145D1,2009-11-03,2741.48,2741.48,2693.8,2712.3,
EU0009658145D1,2009-11-04,2729.33,2773.3,2728.84,2763.29,
EU0009658145D1,2009-11-05,2745.46,2808.69,2719.22,2793.44,
EU0009658145D1,2009-11-06,2789.56,2807.08,2754.06,2794.25,
EU0009658145D1,2009-11-09,2810.6,2860.31,2810.6,2860.11,
EU0009658145D1,2009-11-10,2861.2,2873.31,2849.62,2856.44,
EU0009658145D1,2009-11-11,2873,2902.5,2873,2881.01,
EU0009658145D1,2009-11-12,2873.98,2904.88,2860.81,2876.92,
EU0009658145D1,2009-11-13,2872.48,2886.21,2851.1,2883.04,
EU0009658145D1,2009-11-16,2895.49,2930.82,2895.49,2926.15,
EU0009658145D1,2009-11-17,2918.56,2923.54,2900.33,2906.92,
EU0009658145D1,2009-11-18,2916,2933.96,2900.81,2908.53,
EU0009658145D1,2009-11-19,2908.43,2908.43,2853.55,2860.29,
EU0009658145D1,2009-11-20,2867.29,2880.26,2824.88,2833.06,
EU0009658145D1,2009-11-23,2848.09,2906.56,2848.09,2898.19,
EU0009658145D1,2009-11-24,2883.17,2901.87,2868.24,2877.58,
EU0009658145D1,2009-11-25,2893.76,2910.22,2875.59,2896.9,
EU0009658145D1,2009-11-26,2887.7,2887.7,2794.99,2799.44,
EU0009658145D1,2009-11-27,2772.33,2849.42,2757.02,2831.14,
EU0009658145D1,2009-11-30,2834.46,2843.33,2791.78,2797.25,
EU0009658145D1,2009-12-01,2817.16,2871.75,2817.16,2871.75,
EU0009658145D1,2009-12-02,2870.48,2893.94,2860.69,2877.94,
EU0009658145D1,2009-12-03,2877.95,2911.13,2869.35,2876.14,
EU0009658145D1,2009-12-04,2868.59,2930.01,2854.46,2910.33,
EU0009658145D1,2009-12-07,2900.35,2907.82,2876.59,2896.23,
EU0009658145D1,2009-12-08,2890.91,2906.77,2834.89,2849.17,
EU0009658145D1,2009-12-09,2843.24,2858.26,2802.39,2818.1,
EU0009658145D1,2009-12-10,2816.66,2857.39,2811.02,2851.29,
EU0009658145D1,2009-12-11,2853.93,2884.67,2853.93,2862.32,
EU0009658145D1,2009-12-14,2878.61,2897.23,2871.62,2885,
EU0009658145D1,2009-12-15,2887.06,2893.14,2855.63,2888.58,
EU0009658145D1,2009-12-16,2890.3,2926.52,2890.3,2926.52,
EU0009658145D1,2009-12-17,2907.64,2916.08,2882.82,2891.66,
EU0009658145D1,2009-12-18,2891.58,2921.25,2869.38,2871.22,
EU0009658145D1,2009-12-21,2879.12,2926.05,2875.79,2926.05,
EU0009658145D1,2009-12-22,2927.87,2961.85,2927.87,2945.71,
EU0009658145D1,2009-12-23,2954.47,2969.13,2946.25,2957.48,
EU0009658145D1,2009-12-28,2970.01,2984.45,2970.01,2982.42,
EU0009658145D1,2009-12-29,2988.03,3001.56,2985.14,2992.08,
EU0009658145D1,2009-12-30,2988.27,2993.81,2964.87,2966.24,
EU0009658145D1,2010-01-04,2974.86,3017.8,2974.86,3017.8,
EU0009658145D1,2010-01-05,3016.64,3025.6,3006.47,3012.36,
EU0009658145D1,2010-01-06,3010.89,3016.83,2997.05,3009.66,
EU0009658145D1,2010-01-07,3000.14,3013.9,2979.8,3007.34,
EU0009658145D1,2010-01-08,3012.97,3024.58,2993.73,3017.85,
EU0009658145D1,2010-01-11,3030.42,3044.37,3007.34,3010.24,
EU0009658145D1,2010-01-12,3010.58,3019.17,2966.15,2976.89,
EU0009658145D1,2010-01-13,2967.43,2986.22,2964.11,2978.41,
EU0009658145D1,2010-01-14,2991.06,3001.58,2972.54,2989.71,
EU0009658145D1,2010-01-15,2995.5,3008.82,2939.04,2940.25,
EU0009658145D1,2010-01-18,2949.94,2960.53,2939.16,2957.87,
EU0009658145D1,2010-01-19,2952.05,2990.5,2923.57,2984.82,
EU0009658145D1,2010-01-20,2979.47,2984.36,2904.88,2914.6,
EU0009658145D1,2010-01-21,2914.68,2943.95,2863.25,2863.25,
EU0009658145D1,2010-01-22,2850.68,2860.96,2806.51,2836.8,
EU0009658145D1,2010-01-25,2825.15,2845.15,2806.46,2807.3,
EU0009658145D1,2010-01-26,2788.71,2828.27,2776.67,2827.74,
EU0009658145D1,2010-01-27,2809.86,2813.23,2769.58,2787.4,
EU0009658145D1,2010-01-28,2806.29,2825.27,2737.33,2737.33,
EU0009658145D1,2010-01-29,2752.5,2800,2742.5,2776.83,
EU0009658145D1,2010-02-01,2763.88,2801.7,2748.73,2793.29,
EU0009658145D1,2010-02-02,2795.56,2833.62,2778.11,2830.01,
EU0009658145D1,2010-02-03,2831.87,2842.61,2799.28,2804.61,
EU0009658145D1,2010-02-04,2803.12,2812.98,2704.95,2707.45,
EU0009658145D1,2010-02-05,2699,2699,2631.64,2631.64,
EU0009658145D1,2010-02-08,2635.84,2673.27,2617.77,2664.29,
EU0009658145D1,2010-02-09,2659.1,2688.25,2643.64,2668.43,
EU0009658145D1,2010-02-10,2681.44,2725.41,2681.44,2700.17,
EU0009658145D1,2010-02-11,2710.08,2727.69,2653.84,2680.25,
EU0009658145D1,2010-02-12,2693.45,2712.62,2657.39,2674.46,
EU0009658145D1,2010-02-15,2683.49,2705.28,2676.85,2683.83,
EU0009658145D1,2010-02-16,2699.74,2720.77,2676.49,2720.77,
EU0009658145D1,2010-02-17,2736.31,2779.29,2736.31,2762.25,
EU0009658145D1,2010-02-18,2756.61,2781.31,2749.43,2778.3,
EU0009658145D1,2010-02-19,2761.01,2795.83,2747.62,2793.37,
EU0009658145D1,2010-02-22,2798.29,2804.3,2775.72,2778.12,
EU0009658145D1,2010-02-23,2789.75,2801.2,2722.37,2730.57,
EU0009658145D1,2010-02-24,2734.31,2744.06,2707.09,2734.95,
EU0009658145D1,2010-02-25,2725.25,2743.81,2677.21,2684.42,
EU0009658145D1,2010-02-26,2706.02,2730.22,2684.6,2728.47,
EU0009658145D1,2010-03-01,2743.17,2775.06,2737.07,2772.7,
EU0009658145D1,2010-03-02,2772.87,2796.66,2762.76,2796.33,
EU0009658145D1,2010-03-03,2790.01,2826.14,2777.25,2822.59,
EU0009658145D1,2010-03-04,2807.54,2832.7,2797.97,2816.1,
EU0009658145D1,2010-03-05,2823.45,2877.44,2821.35,2877.44,
EU0009658145D1,2010-03-08,2888.02,2890.37,2875.49,2879.29,
EU0009658145D1,2010-03-09,2879.14,2888.59,2857.23,2880.71,
EU0009658145D1,2010-03-10,2879.95,2912.34,2874.72,2909.4,
EU0009658145D1,2010-03-11,2898.06,2910.86,2882.81,2895.74,
EU0009658145D1,2010-03-12,2901.16,2921.8,2892.9,2898.36,
EU0009658145D1,2010-03-15,2894.79,2895.94,2868.45,2870.55,
EU0009658145D1,2010-03-16,2880.72,2913.28,2880.72,2905.93,
EU0009658145D1,2010-03-17,2915.17,2936.37,2915.17,2931.31,
EU0009658145D1,2010-03-18,2920.47,2931.41,2903.2,2913.74,
EU0009658145D1,2010-03-19,2921.96,2933.51,2884.8,2897.95,
EU0009658145D1,2010-03-22,2889.13,2890.75,2849.14,2890.75,
EU0009658145D1,2010-03-23,2892.23,2916.93,2889.83,2910.52,
EU0009658145D1,2010-03-24,2913.7,2920.92,2871.08,2903.94,
EU0009658145D1,2010-03-25,2904.93,2952.29,2902.11,2948.09,
EU0009658145D1,2010-03-26,2948.15,2952.49,2933.64,2940.94,
EU0009658145D1,2010-03-29,2947.18,2961.62,2930.18,2947.49,
EU0009658145D1,2010-03-30,2956.8,2969.2,2935.22,2939.68,
EU0009658145D1,2010-03-31,2936.54,2947.17,2910.09,2931.16,
EU0009658145D1,2010-04-01,2941.46,2980.83,2941.46,2978.5,
EU0009658145D1,2010-04-06,2988.99,2998.29,2964.39,2989.49,
EU0009658145D1,2010-04-07,2988.49,2990.9,2968.14,2974.62,
EU0009658145D1,2010-04-08,2966.09,2966.09,2923.28,2942.31,
EU0009658145D1,2010-04-09,2959.57,2993.54,2959.57,2993.54,
EU0009658145D1,2010-04-12,3008.8,3019.49,2987.46,3002.23,
EU0009658145D1,2010-04-13,2994.32,3006.4,2977.49,2988.24,
EU0009658145D1,2010-04-14,2999.39,3020.77,2998.58,3008.03,
EU0009658145D1,2010-04-15,3013.14,3023.1,2987.84,3012.65,
EU0009658145D1,2010-04-16,3003.11,3027.14,2940.38,2949.65,
EU0009658145D1,2010-04-19,2941.87,2952.93,2923.82,2940.19,
EU0009658145D1,2010-04-20,2948.5,2985.57,2938.82,2983.91,
EU0009658145D1,2010-04-21,2988.69,2990.05,2946.45,2947.64,
EU0009658145D1,2010-04-22,2945.68,2966.3,2884.84,2897.59,
EU0009658145D1,2010-04-23,2900.44,2931.37,2882.09,2918.11,
EU0009658145D1,2010-04-26,2936.95,2962.94,2932.26,2947.04,
EU0009658145D1,2010-04-27,2943.22,2943.22,2838.78,2838.78,
EU0009658145D1,2010-04-28,2819.71,2839.03,2762.15,2788.54,
EU0009658145D1,2010-04-29,2795.61,2840.87,2779.81,2828.12,
EU0009658145D1,2010-04-30,2826.1,2850.49,2791.08,2816.86,
EU0009658145D1,2010-05-03,2806.71,2828.79,2780.51,2816.5,
EU0009658145D1,2010-05-04,2819.25,2819.25,2701.98,2708.12,
EU0009658145D1,2010-05-05,2711.96,2725.67,2656.05,2679.3,
EU0009658145D1,2010-05-06,2656.33,2701.06,2591.35,2611.41,
EU0009658145D1,2010-05-07,2563.63,2611.98,2472.1,2500.18,
EU0009658145D1,2010-05-10,2534.81,2758.89,2531.43,2758.89,
EU0009658145D1,2010-05-11,2728.31,2733.14,2671.66,2730.48,
EU0009658145D1,2010-05-12,2723.24,2787.64,2695.91,2764.31,
EU0009658145D1,2010-05-13,2777.29,2787.7,2740.41,2764.05,
EU0009658145D1,2010-05-14,2755.83,2755.83,2616.98,2633.92,
EU0009658145D1,2010-05-17,2621.64,2675.16,2604.57,2635.34,
EU0009658145D1,2010-05-18,2655.87,2713.47,2655.87,2698.21,
EU0009658145D1,2010-05-19,2669.11,2669.11,2594.72,2619.48,
EU0009658145D1,2010-05-20,2626.19,2656.45,2516.98,2569.58,
EU0009658145D1,2010-05-21,2565.07,2586.9,2497.32,2574.18,
EU0009658145D1,2010-05-24,2586.84,2600.45,2533.61,2558.27,
EU0009658145D1,2010-05-25,2504.97,2504.97,2448.1,2488.5,
EU0009658145D1,2010-05-26,2516.48,2567.45,2516.48,2530.34,
EU0009658145D1,2010-05-27,2544.18,2621.7,2534.89,2619.36,
EU0009658145D1,2010-05-28,2629.62,2637.59,2603.48,2614.06,
EU0009658145D1,2010-05-31,2608.03,2622.32,2600.2,2610.26,
EU0009658145D1,2010-06-01,2595.63,2619.5,2539.39,2606.58,
EU0009658145D1,2010-06-02,2589.33,2606.29,2551.63,2601.98,
EU0009658145D1,2010-06-03,2629.61,2668.56,2629.61,2634.16,
EU0009658145D1,2010-06-04,2638.21,2655.17,2542.9,2553.59,
EU0009658145D1,2010-06-07,2528.63,2558.94,2501.65,2529.97,
EU0009658145D1,2010-06-08,2536.96,2541.24,2475.71,2510.84,
EU0009658145D1,2010-06-09,2527.95,2556.68,2494.73,2556.68,
EU0009658145D1,2010-06-10,2542.01,2623.05,2523.24,2608.74,
EU0009658145D1,2010-06-11,2616.12,2651.39,2602.25,2638.31,
EU0009658145D1,2010-06-14,2653.3,2687.52,2653.3,2683.46,
EU0009658145D1,2010-06-15,2663.88,2723.55,2656.08,2716.3,
EU0009658145D1,2010-06-16,2728.7,2736.93,2691.87,2718.73,
EU0009658145D1,2010-06-17,2716.4,2746.66,2707.71,2728.12,
EU0009658145D1,2010-06-18,2730.02,2748.33,2715.31,2737.02,
EU0009658145D1,2010-06-21,2762.38,2788.73,2756.62,2768.27,
EU0009658145D1,2010-06-22,2751.16,2761.35,2719.72,2745.97,
EU0009658145D1,2010-06-23,2725.85,2740.46,2691.67,2704.8,
EU0009658145D1,2010-06-24,2717.25,2721.65,2636.05,2645.32,
EU0009658145D1,2010-06-25,2649.07,2663.87,2617.46,2629.25,
EU0009658145D1,2010-06-28,2636.45,2671.48,2618.97,2668.67,
EU0009658145D1,2010-06-29,2643.24,2643.24,2555.54,2556.34,
EU0009658145D1,2010-06-30,2565.02,2596.9,2549.22,2573.32,
EU0009658145D1,2010-07-01,2548.49,2560.52,2502.5,2518.65,
EU0009658145D1,2010-07-02,2531.41,2562.22,2519.88,2522.36,
EU0009658145D1,2010-07-05,2527.79,2531.88,2506.63,2507.83,
EU0009658145D1,2010-07-06,2519.8,2602.79,2519.8,2578.69,
EU0009658145D1,2010-07-07,2562.6,2634.39,2533.07,2634.39,
EU0009658145D1,2010-07-08,2646.97,2676.75,2643.47,2666.42,
EU0009658145D1,2010-07-09,2678.26,2690.52,2668.5,2681.2,
EU0009658145D1,2010-07-12,2686.8,2702.73,2671.27,2686.09,
EU0009658145D1,2010-07-13,2688.23,2739.99,2685.54,2737.59,
EU0009658145D1,2010-07-14,2744.71,2749.8,2711.81,2738.96,
EU0009658145D1,2010-07-15,2730.77,2752.14,2690.64,2702.81,
EU0009658145D1,2010-07-16,2710.81,2727.62,2634.29,2645.61,
EU0009658145D1,2010-07-19,2639.36,2675.06,2626.86,2634.6,
EU0009658145D1,2010-07-20,2650.64,2658.84,2586.49,2627.28,
EU0009658145D1,2010-07-21,2646.45,2674.08,2634.58,2639.52,
EU0009658145D1,2010-07-22,2628.08,2718.35,2623.25,2714.21,
EU0009658145D1,2010-07-23,2710.91,2732.74,2695.7,2719.13,
EU0009658145D1,2010-07-26,2732.99,2743.34,2709.46,2743.12,
EU0009658145D1,2010-07-27,2759.19,2789.51,2757.89,2769.31,
EU0009658145D1,2010-07-28,2774.45,2791.24,2754.47,2766.11,
EU0009658145D1,2010-07-29,2770.01,2801.46,2752.93,2752.93,
EU0009658145D1,2010-07-30,2747.72,2766.87,2709.91,2742.14,
EU0009658145D1,2010-08-02,2756,2826.03,2756,2822.17,
EU0009658145D1,2010-08-03,2818.09,2821.98,2795.98,2818.97,
EU0009658145D1,2010-08-04,2817.19,2839.51,2789.85,2825.08,
EU0009658145D1,2010-08-05,2826.58,2849.45,2812.66,2819.34,
EU0009658145D1,2010-08-06,2826.86,2841.76,2766.36,2779.34,
EU0009658145D1,2010-08-09,2805.28,2828.52,2805.28,2827.27,
EU0009658145D1,2010-08-10,2820.96,2821.86,2783.64,2800.02,
EU0009658145D1,2010-08-11,2784.91,2784.91,2720.92,2724.16,
EU0009658145D1,2010-08-12,2717.37,2737.24,2698.84,2720.85,
EU0009658145D1,2010-08-13,2738.81,2741.69,2687.42,2708.73,
EU0009658145D1,2010-08-16,2713.06,2723.41,2673.2,2698.29,
EU0009658145D1,2010-08-17,2706.01,2738.49,2706.01,2737.69,
EU0009658145D1,2010-08-18,2730.71,2740.86,2709.57,2728.66,
EU0009658145D1,2010-08-19,2736.51,2752.47,2674.68,2675.02,
EU0009658145D1,2010-08-20,2674.69,2690.46,2637.72,2643.98,
EU0009658145D1,2010-08-23,2648.88,2683.7,2640.84,2660.84,
EU0009658145D1,2010-08-24,2644.47,2644.47,2586.98,2614.54,
EU0009658145D1,2010-08-25,2611.03,2624.1,2560,2587.4,
EU0009658145D1,2010-08-26,2603.37,2619.84,2592.43,2606.89,
EU0009658145D1,2010-08-27,2599.99,2632.12,2579.91,2630.35,
EU0009658145D1,2010-08-30,2636.83,2642.94,2608.47,2616.57,
EU0009658145D1,2010-08-31,2596.17,2622.95,2576.35,2622.95,
EU0009658145D1,2010-09-01,2629.51,2716.3,2610.46,2715.27,
EU0009658145D1,2010-09-02,2706.05,2725.71,2696.05,2715.19,
EU0009658145D1,2010-09-03,2720.13,2771.17,2716.6,2746.23,
